Unnamed: 0,atletas.pontos_num,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.apelido_abreviado,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,CA,DS,FC,FF,FS,G,I,A,FD,PS,FT,SG,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
678,0.0,2305,1,0.0,False,140908,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,B. Bertinato,6,bruno-bertinato,22,MIR,0.0,Bruno Oliveira Bertinato,0,Bruno Bertinato,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
679,0.0,266,2,0.0,False,141039,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,K. Borges,6,kaio-borges,22,FLU,0.0,Kaio Borges Correa,0,Kaio Borges,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
680,0.0,266,3,0.7,False,141040,1.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,D. Schuindt,6,davi-schuindt,22,FLU,0.0,Davi Duarte Schuindt,2,Davi Schuindt,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
681,0.0,263,3,0.0,False,141084,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,K. Branco,6,kaua-branco,22,BOT,0.0,Kauã Oliveira Branco,0,Kauã Branco,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
682,0.0,282,1,0.0,False,141125,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Robert,6,robert,22,CAM,0.0,Robert Pinto Alves Assunção,0,Robert,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
683,0.0,282,3,0.0,False,141131,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Vitão,6,vitao,22,CAM,0.0,Vitor Fernandes Chaves Teixeira,0,Vitão,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
684,0.0,282,4,0.0,False,141138,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Z. Phelipe,6,ze-phelipe,22,CAM,0.0,José Phelipe dos Santos Dutra,0,Zé Phelipe,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
685,0.0,282,4,2.0,False,141139,2.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,M. Iseppe,6,mateus-iseppe,22,CAM,0.0,Mateus José Iseppe,1,Mateus Iseppe,,1.0,,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
686,0.0,292,1,0.0,False,141145,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Davi,6,davi,22,SPT,0.0,Davi Medeiros Serrano Lira,0,Davi,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
687,0.0,292,3,0.0,False,141150,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rafinha,6,rafinha,22,SPT,0.0,Rafael Lima da Silva,0,Rafinha,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
688,0.0,292,2,0.0,False,141151,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Felipinho,6,felipinho,22,SPT,0.0,Felipe Gabriel dos Santos Silva,0,Felipinho,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
689,0.0,292,3,0.0,False,141153,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Riquelme,6,riquelme,22,SPT,0.0,Riquelme Felipe da Silva de Oliveira,0,Riquelme,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
690,0.0,292,3,0.0,False,141154,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,F. Gabriel,6,felype-gabriel,22,SPT,0.0,Felype Gabriel Alencar Carvalho,0,Felype Gabriel,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
691,0.0,292,4,0.0,False,141156,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Adriel,6,adriel,22,SPT,0.0,Adriel Gomes do Nascimento,0,Adriel,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
692,0.0,292,4,0.0,False,141158,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Breno,6,breno,22,SPT,0.0,Breno José da Silva Santos,0,Breno,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
693,5.2,292,4,3.36,True,141160,5.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Z. Lucas,7,ze-lucas,22,SPT,0.18,José Lucas Gomes da Silva,17,Zé Lucas,2.0,31.0,21.0,6.0,19.0,,2.0,,4.0,,,,,,,,,,,,Meia,101,69.88,Bom,False
694,0.0,292,4,0.0,False,141161,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Gago,6,gago,22,SPT,0.0,Luiz Henrique Duarte Batista,0,Gago,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
695,0.0,292,4,2.8,False,141162,1.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Jefinho,6,jefinho,22,SPT,0.0,Jefferson Borges do Nascimento,1,Jefinho,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
696,0.0,263,4,0.5,False,141400,2.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Huguinho,6,huguinho,22,BOT,0.0,Victor Hugo Custódio de Melo Moura,1,Huguinho,,,1.0,1.0,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
697,0.0,356,5,0.0,False,141401,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,K. Queiroz,6,kayke-queiroz,22,FOR,0.0,Kayke Gouvêa Queiroz,0,Kayke Queiroz,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
698,0.0,267,2,0.0,False,141405,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Avellar,6,avellar,22,VAS,0.0,Riquelme Avellar da Silva Fortes,0,Avellar,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
699,0.0,265,3,1.7,False,141419,1.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,F. Lippert,6,fredi-lippert,22,BAH,0.0,Frederico Lippert Neto Gomes,1,Fredi Lippert,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
700,0.0,266,3,0.0,False,141433,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,G. Cintra,6,gustavo-cintra,22,FLU,0.0,Gustavo Cintra Rocha,0,Gustavo Cintra,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
701,0.0,275,4,2.75,False,141451,4.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Allan,6,allan,22,PAL,0.0,Allan Andrade Elias,13,Allan,,16.0,4.0,4.0,7.0,1.0,,,1.0,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
702,0.0,275,5,0.25,False,141452,0.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Thalys,6,thalys,22,PAL,0.0,Thalys Henrique Gomes de Araújo,2,Thalys,,,,,1.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
703,0.0,292,4,0.91,True,141453,3.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Atencio,6,atencio,22,SPT,-0.11,Rodrigo Uriel Atencio,12,Atencio,1.0,1.0,4.0,6.0,3.0,,,,2.0,,1.0,,,,,,,,,,Meia,275,12.65,Regular,False
704,0.0,285,2,0.0,False,141467,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Pablo,6,pablo,22,INT,0.0,Pablo Pereira da Costa,0,Pablo,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
705,0.0,267,5,0.83,False,141493,2.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Augusto,6,loide-augusto,22,VAS,0.0,Loide António Augusto,10,Loide Augusto,1.0,4.0,9.0,2.0,4.0,,,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
706,11.6,356,4,3.55,True,141526,5.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,L. Prior,7,lucca-prior,22,FOR,1.14,Lucca Prior Pimenta,10,Lucca Prior,1.0,9.0,12.0,3.0,12.0,2.0,2.0,,2.0,,,,,,,,,,,,Meia,10,97.29,Muito Bom,True
707,0.0,282,4,0.0,False,141551,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Índio,6,indio,22,CAM,0.0,Hendel dos Santos Nascimento,0,Índio,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
708,0.0,284,5,0.0,False,141595,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Mec,6,gabriel-mec,22,GRE,0.0,Gabriel Ferreira de Carvalho,0,Gabriel Mec,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
709,0.0,276,5,1.0,False,141609,1.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Lucca,6,lucca,22,SAO,0.0,Lucca Marques Alencar,3,Lucca,,1.0,3.0,,5.0,,1.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
710,0.0,276,1,0.0,False,141610,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,J. Pedro,6,joao-pedro,22,SAO,0.0,João Pedro Pantiga Gomes,0,João Pedro,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
711,0.0,276,2,9.1,False,141611,6.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Maik,6,maik,22,SAO,0.0,Maik Gomes Viegas,2,Maik,2.0,5.0,7.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
712,0.0,276,5,0.0,False,141614,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Paulinho,6,paulinho,22,SAO,0.0,Paulo Sérgio Venuto Bezerra,0,Paulinho,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
713,0.0,276,4,0.0,False,141615,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,P. Ferreira,6,pedro-ferreira,22,SAO,0.0,Pedro Henrique Ferreira da Silva,0,Pedro Ferreira,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
714,0.0,262,4,0.0,False,141628,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,P. Lúcio,6,pablo-lucio,22,FLA,0.0,Pablo Lúcio,0,Pablo Lúcio,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
715,0.0,280,1,0.0,False,141643,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,F. Costa,6,fernando-costa,22,RBB,0.0,Fernando Henrique Pires Costa,0,Fernando Costa,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
716,0.0,277,4,3.18,False,141754,5.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,G. Bontempo,6,gabriel-bontempo,22,SAN,0.0,Gabriel Morais Silva Bontempo,18,Gabriel Bontempo,1.0,24.0,10.0,4.0,18.0,1.0,,1.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
717,5.4,354,2,4.41,True,141763,7.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,F. Souza,7,fabiano-souza,22,CEA,-0.1,Fabiano Josué de Souza Silva,17,Fabiano Souza,4.0,22.0,25.0,5.0,27.0,,,,1.0,,,7.0,,,,,,,,,Lateral,97,70.78,Bom,False
718,0.0,280,5,0.0,False,141771,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Athyrson,6,athyrson,22,RBB,0.0,Athyrson Ferreira Prates,0,Athyrson,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
719,0.0,277,4,0.0,False,141776,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,G. Henrique,6,gustavo-henrique,22,SAN,0.0,Gustavo Henrique Pereira,0,Gustavo Henrique,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
720,0.0,287,3,0.0,False,141795,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan,6,kauan,22,VIT,0.0,Kauan Santos Neves Coutinho,0,Kauan,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
721,0.0,354,5,2.16,False,141806,3.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Guilherme,6,guilherme,22,CEA,0.0,Guilherme Luiz Oliveira da Silva,5,Guilherme,,5.0,4.0,1.0,5.0,,,,1.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
722,0.0,277,2,0.0,False,141868,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,V. Lira,6,vinicius-lira,22,SAN,0.0,Vinicius Rodrigues Lira,0,Vinicius Lira,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
723,0.0,292,4,0.0,False,141874,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Dedé,6,dede,22,SPT,0.0,Josenildo José dos Santos Neto,0,Dedé,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
724,0.0,264,4,1.2,False,141995,1.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Dieguinho,6,dieguinho,22,COR,0.0,Diego da Cruz Lopes,5,Dieguinho,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
725,4.7,292,3,2.71,True,141996,4.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,J. Silva,7,joao-silva,22,SPT,0.7,João Pedro Eira Antunes da Silva,11,João Silva,1.0,9.0,9.0,2.0,2.0,,,,2.0,,,3.0,,,,,,,,,Zagueiro,113,66.27,Regular,False
726,0.0,284,5,2.34,False,142004,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Amuzu,6,amuzu,22,GRE,0.0,Francis Amuzu,10,Amuzu,2.0,1.0,4.0,8.0,10.0,1.0,2.0,,5.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
727,0.0,283,3,0.0,False,142049,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,B. Alves,6,bruno-alves,22,CRU,0.0,Bruno Ferreira Alves,0,Bruno Alves,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
728,0.0,283,1,0.0,False,142130,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Eráclito,6,marcelo-eraclito,22,CRU,0.0,Marcelo Eráclito de Souza Filho,0,Marcelo Eráclito,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
729,0.0,284,3,0.0,False,142257,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Eduardo,6,luis-eduardo,22,GRE,0.0,Luis Eduardo Guedes de Souza,0,Luis Eduardo,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
730,0.0,284,5,0.0,False,142261,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jeferson,6,jeferson,22,GRE,0.0,Jeferson Borges dos Santos,0,Jeferson,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
731,0.0,265,5,0.0,False,142265,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Dell,6,dell,22,BAH,0.0,Wendeson Wanderley Santos de Melo,0,Dell,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
732,0.0,286,1,0.0,False,142268,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Z. Henrique,6,ze-henrique,22,JUV,0.0,José Henrique Camargo,0,Zé Henrique,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
733,15.0,267,5,5.23,True,142279,9.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,N. Moreira,7,nuno-moreira,22,VAS,2.12,Nuno Gonçalo Rocha Moreira,19,Nuno Moreira,1.0,18.0,13.0,5.0,24.0,4.0,5.0,4.0,8.0,,,,,,,,,,,,Atacante,1,100.0,Excelente,True
734,0.0,287,4,0.0,False,142445,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,W. Papaterra,6,wanderson-papaterra,22,VIT,0.0,Wanderson Papaterra Matos,0,Wanderson Papaterra,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
735,0.0,263,4,0.5,False,142484,4.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Barrera,6,barrera,22,BOT,0.0,Jordan Andrés Barrera Herrera,1,Barrera,,,,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
736,0.0,277,5,1.6,False,142867,2.59,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,R. Jr.,6,robinho-jr,22,SAN,0.0,Robson de Souza Júnior,3,Robinho Jr.,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
737,11.0,263,4,4.65,True,142890,9.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Montoro,6,montoro,22,BOT,1.43,Álvaro Montoro,9,Montoro,2.0,11.0,6.0,3.0,12.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,Meia,14,95.78,Muito Bom,True
738,0.0,356,1,0.0,False,143040,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Salvador,6,salvador,22,FOR,0.0,Eduardo Salvador Correia,0,Salvador,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
739,0.0,287,5,2.5,False,143253,1.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Wendell,6,wendell,22,VIT,0.0,Wendell dos Santos Sacramento,1,Wendell,,1.0,,,2.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
740,0.0,287,5,0.0,False,143255,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,K. Vitor,6,kauan-vitor,22,VIT,0.0,Kauan Vitor Silva Ferreira de Melo,0,Kauan Vitor,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
741,0.0,262,4,0.0,False,143295,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Joshua,6,joshua,22,FLA,0.0,Caio Joshua Lana de Andrade,0,Joshua,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
742,0.0,283,4,0.0,False,143350,0.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Rhikman,6,murilo-rhikman,22,CRU,0.0,Murilo Rhikman Alves Pimentel,1,Murilo Rhikman,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
743,0.0,266,2,0.0,False,143377,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,L. Jance,6,leo-jance,22,FLU,0.0,Leonardo de Oliveira Jance,0,Léo Jance,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
744,0.0,264,2,0.0,False,143452,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,G. Caipira,6,gabriel-caipira,22,COR,0.0,Gabriel Henrique Soares da Silva,0,Gabriel Caipira,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
745,0.0,266,2,0.0,False,143460,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Vagno,6,vagno,22,FLU,0.0,Vagno de Sousa Brito Júnior,0,Vagno,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
746,0.0,266,5,0.0,False,143463,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,W. Natã,6,wesley-nata,22,FLU,0.0,Wesley Natã de Freitas Prado,0,Wesley Natã,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
747,0.0,285,5,-0.1,False,143488,0.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Raykkonen,6,raykkonen,22,INT,0.0,Raykkonen Pereira Soares,3,Raykkonen,,,1.0,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
748,0.0,263,2,0.0,False,144015,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,K. Pereira,6,kaique-pereira,22,BOT,0.0,Kaique da Silva Júlio Pereira,0,Kaique Pereira,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
749,0.0,277,3,0.0,False,144255,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,J. Alencar,6,joao-alencar,22,SAN,0.0,João Alencar Santos Paes da Costa,0,João Alencar,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
750,0.0,277,5,0.0,False,144417,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Padula,6,padula,22,SAN,0.0,Pedro Padula Tobias de Aguiar,0,Padula,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
751,0.0,356,4,0.0,False,144561,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,L. Emanoel,6,lucas-emanoel,22,FOR,0.0,Lucas Emanoel de Abreu dos Reis,0,Lucas Emanoel,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
